#
# This data is provided by behindthename.com and is licensed under CC BY-SA 4.0.
# To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0
#
# Given names and their genders, exported from the behindthename.com database.
# Wed, 24 Dec 2025 00:03:14 -0800
#
# name	gender
Ercan	m
Ercanbald	m
Ercília	f
Ercilia	f
Ercole	m
Ercwlff	m
Erdal	m
Erdem	mf
Erdene	mf
Erdenechimeg	f
Erdinç	m
Erdmann	m
Erdoğan	m
Erea	f
Erebos	m
Erebus	m
Erekle	m
Éremón	m
Eren	m
Ereshkigal	f
Erez	m
Erfan	m
Ergash	m
Ergesh	m
Ergi	m
Erhan	m
Erhard	m
Éric	m
Èric	m
Eric	m
Érica	f
Erica	f
Erich	m
Erick	m
Ericka	f
Érico	m
Erik	m
Érika	f
Ērika	f
Erika	f
Erikas	m
Ēriks	m
Érimón	m
Erin	f
Erina	f
Erion	m
Eris	f
Ériu	f
Erja	f
Erjan	m
Erjon	m
Erjona	f
Erkan	m
Erkenaz	f
Erkin	m
Erkki	m
Erla	f
Erlan	m
Erland	m
Erlantz	m
Erle	fm
Erlea	f
Erlend	m
Erlendr	m
Erlendur	m
Erlinda	f
Erling	m
Erlingr	m
Erlingur	m
Erma	f
Ermacora	m
Ermal	m
Ermanno	m
Ermelinda	f
Ermelinde	f
Ermendrud	f
Ermenegilda	f
Ermenegildo	m
Ermengard	f
Ermengarde	f
Ermengardis	f
Ermenrich	m
Ermentrud	f
Ermentrude	f
Ermentrudis	f
Ermes	m
Ermete	m
Ermias	m
Erminhilt	f
Erminia	f
Erminigild	m
Erminio	m
Erminlinda	f
Ermintrude	f
Ermioni	f
Ermir	m
Ermira	f
Ermis	m
Ermo	m
Ermolai	m
Ern	m
Erna	f
Ernar	m
Ernest	m
Ernesta	f
Ernestas	m
Ernestina	f
Ernestine	f
Ernesto	m
Ernests	m
Erni	fm
Ernie	m
Erno	m
Ernő	m
Ernst	m
Ernūr	m
Ernust	m
Erol	m
Eros	m
Erramun	m
Errol	m
Ersi	f
Ersilia	f
Ersin	m
Erskine	m
Ersūltan	m
Ertuğrul	m
Eruand	m
Erva	f
Ervin	m
Ervīns	m
Ervis	m
Erwan	m
Erwann	m
Erwin	m
Eryk	m
Eryka	f
Erykah	f
Eryn	f
Erzhan	m
Erzsébet	f
Erzsi	f
Esa	m
Esaias	m
Esam	m
'Esar-Haddon	m
Esarhaddon	m
Esau	m
'Esaw	m
Esben	m
Esbjörn	m
Escolástica	f
Esdras	m
Ese	fm
Ešeeva'e	f
Eseld	f
Esen	fm
Eseoghene	mf
Eser	fm
Esfir	f
Esha	f
Eshe	f
Esi	f
Esila	f
Esin	f
Eskandar	m
Eskarne	f
Eskender	m
Eskil	m
Eskinder	m
Esko	m
Eslam	m
Eslem	fm
Esma	f
Esmae	f
Esmaeel	m
Esmaeil	m
Esmail	m
Esmanur	f
Esmaralda	f
Esmat	fm
Esmatullah	m
Esme	fm
Esmé	fm
Esmée	f
Esmee	f
Esmeralda	f
Esmond	m
Esmund	m
Espen	m
Esperança	f
Espérance	f
Esperanta	f
Esperanza	f
Espiridión	m
Eşqin	m
Esra	f
Esraa	f
Eşref	m
Essa	m
Essam	m
Essence	f
Essi	f
Essie	f
Essil	f
Esta	f
Estanislao	m
Esteban	m
Estebe	m
Estee	f
Estéfani	f
Estefânia	f
Estefanía	f
Estel	f
Estela	f
Estelita	f
Estella	f
Estelle	f
'Ester	f
Ester	f
Estera	f
Estere	f
Esteri	f
Estevão	m
Estève	m
Esteve	m
Estevo	m
Esther	f
Esthirŭ	f
Esti	f
Estíbaliz	f
Estienne	m
Estiñe	f
Estrella	f
Esyllt	f
Eszter	f
Eszti	f
Étaín	f
'Etan	m
Étan	f
Etel	f
Etela	f
Etele	m
Etelka	f
Etelvina	f
Etenesh	f
Eter	f
Eteri	f
Ethan	m
Ethel	f
Ethelbert	m
Etheldred	f
Etheldreda	f
Ethelfleda	f
Ethelinda	f
Ethelred	m
Ethelyn	f
Ethna	f
Ethne	f
Ethniu	f
Ethyl	f
Étienne	m
Étiennette	f
Etleva	f
Etna	f
Etsuko	f
Etta	f
Ettie	f
Ettore	m
Etzel	m
'Etzer	m
Eua	f
Euadne	f
Euan	m
Euandros	m
Euanthe	f
Euaristos	m
Euboea	f
Euboia	f
Euclid	m
Euclides	m
Eudes	m
Eudocia	f
Eudokia	f
Eudokimos	m
Eudora	f
Eudoxia	f
Eudoxos	m
Eufémia	f
Eufêmia	f
Eufemia	f
Eufrozina	f
Eugen	m
Eugène	m
Eugene	m
Eugeneia	f
Eugénia	f
Eugênia	f
Eugenia	f
Eugénie	f
Eugenie	f
Eugenija	f
Eugenijus	m
Eugénio	m
Eugênio	m
Eugenio	m
Eugenios	m
Eugenius	m
Eugeniusz	m
Eugraphios	m
Euhemeros	m
Euhemerus	m
Eukene	f
Eukleides	m
Eula	f
Eulália	f
Eulàlia	f
Eulalia	f
Eulalie	f
Eulampia	f
Eulampios	m
Eulogia	f
Eulogio	m
Eulogios	m
Eulogius	m
Eumelia	f
Eun	fm
Eun-gyeong	f
Eunice	f
Eunika	f
Eunike	f
Eun-jeong	f
Eun-ji	f
Eun-ju	f
Eun-jung	fm
Eun-kyung	f
Eunomia	f
Eun-seo	f
Eun-u	mf
Eun-woo	mf
Eun-yeong	f
Eun-young	f
Euodia	f
Euphemia	f
Euphemios	m
Euphranor	m
Euphrasia	f
Euphrasie	f
Euphrosyne	f
Eupraxia	f
Euri	f
Euric	m
Eurico	m
Eurig	m
Eurípedes	m
Euripides	m
Europa	f
Europe	f
Eurwen	f
Euryalos	m
Euryalus	m
Eurydice	f
Eurydike	f
Eurystheus	m
Eusebia	f
Eusébio	m
Eusebio	m
Eusebios	m
Eusebiu	m
Eusebius	m
Eustace	m
Eustache	m
Eustachio	m
Eustachius	m
Eustachy	m
Eustachys	m
Eustacia	f
Eustaquia	f
Eustáquio	m
Eustaquio	m
Eustathia	f
Eustathios	m
Eustathius	m
Eustorgio	m
Eustorgios	m
Eustorgius	m
Eustratios	m
Euterpe	f
Euthalia	f
Euthymia	f
Euthymios	m
Euthymius	m
Eutímio	m
Eutimio	m
Eutropia	f
Eutropio	m
Eutropios	m
Eutropius	m
Eutychia	f
Eutychios	m
Eutychis	f
Eutychius	m
Eutychos	m
Eutychus	m
Éva	f
Eva	f
Evadne	f
Evald	m
Evaldas	m
Evaldo	m
Ēvalds	m
Evaline	f
Evalyn	f
Eva María	f
Evan	m
Evander	m
Evandro	m
Evandrus	m
Evangelia	f
Evangelija	f
Evangelina	f
Evangeline	f
Evangelista	mf
Evangeliya	f
Evangelos	m
Evans	m
Evanthe	f
Evanthia	f
Evarista	f
Évariste	m
Evaristo	m
Evaristus	m
Evdokia	f
Evdokija	f
Evdokiya	f
Evdoxia	f
Ève	f
Eve	f
Eveleen	f
Evelia	f
Evelien	f
Eveliina	f
Evelin	f
Evelína	f
Evelīna	f
Evelina	f
Eveline	f
Evelio	m
Evellius	m
Evelyn	fm
Évelyne	f
Evelynn	f
Even	m
'Ever	m
Ever	mf
Everald	m
Everaldo	m
Everard	m
Everardo	m
Everest	mf
Everett	m
Everette	m
Everild	f
Everitt	m
Everlee	f
Everleigh	f
Everly	f
Evert	m
Everton	m
Everts	m
Evette	f
Evgeni	m
Evgenia	f
Evgenij	m
Evgenija	f
Evgenios	m
Evgeniy	m
Evgeniya	f
Evgeny	m
Evhen	m
Evi	f
Eviatar	m
Evica	f
Evie	f
Evija	f
Évike	f
Evîn	f
Evita	f
Evlampia	f
Evlogi	m
Evonne	f
Evpraksiya	f
Évrard	m
Evren	mf
Evridiki	f
Evripidis	m
Evron	m
Evvie	f
Evy	f
Evyatar	m
Evžen	m
Evženie	f
Ewa	f
Ewald	m
Ewan	m
Ewart	m
Ewelina	f
Ewen	m
Ewoud	m
Ewout	m
Exaltación	fm
Expedito	m
Expeditus	m
Eyad	m
Eyal	m
Eyden	m
Eydís	f
Eylül	f
Eymen	m
Eyob	m
Eysteinn	m
Eytan	m
Eyüp	m
Eyvindr	m
Eyvindur	m
Eyvǫr	f
Ezar	m
Ezechias	m
Ezechiel	m
Ezekias	m
Ezekiel	m
Ezequiel	m
Ezer	m
Ezgi	f
Ezhil	mf
Ezio	m
Eziz	m
'Ezra	m
Ezra	m
Ezrah	m
Ezras	m
Eztebe	m
Faarax	m
Faas	m
Fábia	f
Fabia	f
Fabià	m
Fábián	m
Fabián	m
Fabian	m
Fabiana	f
Fabiane	f
Fabiano	m
Fabianus	m
Fabien	m
Fabienne	f
Fabijan	m
Fábio	m
Fabio	m
Fabíola	f
Fabiola	f
Fabius	m
Fable	f
Fabó	m
Fabrice	m
Fabricia	f
Fabrício	m
Fabricio	m
Fabricius	m
Fabrizia	f
Fabrizio	m
Fachtna	m
Facundo	m
Facundus	m
Faddei	m
Faddey	m
Fadel	m
Fadhili	m
Fadi	m
Fadia	f
Fadil	m
Fadila	f
Fadile	f
Faɗimatu	f
Fadime	f
Fadl	m
Fadumo	f
Fadwa	f
Fadzai	f
Fae	f
Fáelán	m
Fahd	m
Faheem	m
Fahim	m
Fahima	f
Fahimeh	f
Fahmida	f
Fahri	m
Fahriye	f
Faiga	f
Faigel	f
Faina	f
Fairuz	f
Fairuza	f
Faisal	m
Faith	f
Faithe	f
Faivish	m
Faiz	m
Faiza	f
Faizel	m
Fajr	f
Fajra	f
Fakhri	m
Fakhriyya	f
Falk	m
Fallon	f
Famke	f
Fancy	f
Fane	m
Fang	fm
Fani	f
Fannar	m
Fanni	f
Fannie	f
Fanny	f
Fantine	f
Faolán	m
Farag	m
Fərəh	f
Farah	fm
Farahild	f
Farai	mf
Faraj	m
Faraji	m
Faramond	m
Faramund	m
Farangis	f
Fareed	m
Fareeha	f
Fares	m
Fərhad	m
Farhad	m
Farhan	m
Farhana	f
Farhod	m
Fariba	f
Fərid	m
Farid	m
Färidä	f
Fəridə	f
Farida	f
Farideh	f
Faridoon	m
Faridun	m
Fariha	f
Faris	m
Färit	m
Färiźä	f
Farjana	f
Farkhod	m
Farley	m
Faro	m
Faroald	m
Farohildis	f
Faron	m
Farooq	m
Farouk	m
Farquhar	m
Farrah	f
Farrell	m
Farrokh	m
Farruh	m
Farrukh	m
Farrux	m
Farshad	m
Farshid	m
Faruk	m
Faruq	m
Farxod	m
Farzad	m
Farzana	f
Farzaneh	f
Farzona	f
Fastúlfr	m
Fatbardh	m
Fatbardha	f
Fateh	m
Fatema	f
Fatemah	f
Fatemeh	f
Faten	f
Fathi	m
Fathima	f
Fathimath	f
Fathiyya	f
Fatih	m
Fatiha	f
Fátima	f
Fàtima	f
Fatima	f
Fatimə	f
Fatima az-Zahra	f
Fatimah	f
Fatimata	f
Fatimatou	f
Fatima Zahra	f
Fatime	f
Fatimé	f
Fatin	fm
Fatjon	m
Fatma	f
Fatmanur	f
Fatmir	m
Fatmire	f
Fatos	m
Fatoş	f
Fatou	f
Fatoumata	f
Fatsani	mf
Fatuma	f
Fauna	f
Faunus	m
Faust	m
Fausta	f
Faustin	m
Faustina	f
Faustine	f
Faustino	m
Faustinus	m
Fausto	m
Faustus	m
Faustyna	f
Favour	mf
Fawn	f
Fawzi	m
Fawzia	f
Fawziya	f
Fawziyya	f
Fəxri	m
Fay	fm
Faye	f
Fayez	m
Fayiz	m
Fayruz	f
Faysal	m
Fayvel	m
Fayza	f
Fazal	m
Fazel	m
Fazıl	m
Fazl	m
Fe	f
Fearchar	m
Feardorcha	m
Fearghal	m
Fearghas	m
Fearghus	m
Febe	f
Febronia	f
Féchín	m
Fedde	m
Fedele	m
Fedelm	f
Fedelma	f
Fedelmid	mf
Federica	f
Federico	m
Federigo	m
Fedir	m
Fedlimid	mf
Fedor	m
Fedora	f
Fedot	m
Fedya	m
Fehim	m
Fehime	f
Féichín	m
Feidelm	f
Feidhelm	f
Feidhlim	m
Feidhlimidh	m
Feidlimid	mf
Feige	f
Feilim	m
Feivel	m
Feivush	m
Félagi	m
Felecia	f
Felice	m
Felícia	f
Felicia	f
Felician	m
Feliciana	f
Feliciano	m
Felicianus	m
Felicidad	f
Felicidade	f
Félicie	f
Felicie	f
Félicien	m
Félicienne	f
Felicita	f
Felicitás	f
Felicitas	f
Félicité	f
Felicity	f
Felicius	m
Felicja	f
Felicjan	m
Felicyta	f
Feliks	m
Felim	m
Felina	f
Feline	f
Felinus	m
Felip	m
Felipa	f
Felipe	m
Felipinho	m
Felisa	f
Felisha	f
Feliu	m
Félix	m
Felix	m
Felizitas	f
Femi	m
Femie	f
Femke	f
Femme	m
Fen	fm
Fenella	f
Fengying	f
Fenna	f
Fenne	f
Fenrir	m
Fenton	m
Feodor	m
Feodora	f
Feodosiy	m
Feodosiya	f
Feofan	m
Feofil	m
Feofilakt	m
Ferapont	m
Feras	m
Feray	f
Ferchar	m
Ferdi	m
Ferdie	m
Ferdinánd	m
Ferdinand	m
Ferdinanda	f
Ferdinando	m
Ferdo	m
Ferdous	mf
Ferdousi	f
Ferdowsi	m
Ferdy	m
Ferdynand	m
Ferenc	m
Fereshteh	f
Fereydoon	m
Fereydoun	m
Fereydun	m
Fergal	m
Fergie	m
Fergus	m
Ferhat	m
Feri	m
Ferid	m
Feride	f
Feridun	m
Feriha	f
Ferit	m
Ferkó	m
Fermín	m
Fermin	m
Fermina	f
Fermintxo	m
Fern	f
Fernand	m
Fernanda	f
Fernande	f
Fernando	m
Fernão	m
Ferne	f
Feroz	m
Feroze	m
Ferran	m
Ferrante	m
Ferre	m
Ferreolus	m
Ferrer	m
Ferruccio	m
Ferrutius	m
Feruza	f
Fester	m
Festim	m
Festus	m
Fethi	m
Fevronia	f
Fevroniya	f
Fevzi	m
Fevziye	f
Feyz	m
Feyza	f
Ffion	f
Fflur	f
Ffraid	f
Ffransis	m
Fiachna	m
Fiachra	m
Fiachrae	m
Fiacre	m
Fiadh	f
Fiamma	f
Fiammetta	f
Fianna	f
Fida	fm
Fidan	f
Fidda	f
Fidel	m
Fidela	f
Fidelia	f
Fidelis	m
Fidelma	f
Fido	mf
Fieke	f
Fien	f
Fiene	f
Fiera	f
Fiete	m
Fife	m
Fifi	f
Figaro	m
Fihr	m
Fikret	m
Fikreta	f
Fikri	m
Fikriye	f
Fikriyya	f
Filadelfo	m
Filat	m
Filbert	m
Filemón	m
Filib	m
Filibert	m
Filiberto	m
Filimena	f
Filimon	m
Filip	m
Filipa	f
Filipe	m
Filipina	f
Filipp	m
Filippa	f
Filippo	m
Filippos	m
Filippu	m
Filippŭ	m
Filippus	m
Filips	m
Filiz	f
Fillin	m
Filomena	f
Fima	m
Fina	f
Finbar	m
Finbarr	m
Findláech	m
Findlay	m
Finees	m
Finella	f
Fingal	m
Finja	f
Finka	f
Finlay	m
Finley	mf
Finn	m
Finnán	m
Finnbar	m
Finnbarr	m
Finnegan	m
Finnén	m
Finnguala	f
Finnian	m
Finnick	m
Finnley	m
Finnr	m
Finnuala	f
Finnur	m
Finola	f
Fintan	m
Fion	m
Fíona	f
Fiona	f
Fionn	m
Fionnán	m
Fionnbarra	m
Fionnbharr	m
Fionnghal	f
Fionnghuala	f
Fionnlagh	m
Fionntan	m
Fionnuala	f
Fionola	f
Fioralba	f
Fiore	fm
Fiorella	f
Fiorenza	f
Fiorenzo	m
Fiorino	m
Firas	m
Fırat	m
Firdaus	mf
Firdausi	m
Firdavs	m
Firdos	mf
Firdous	mf
Firenze	f
Firmin	m
Firmina	f
Firmino	m
Firminus	m
Firoozeh	f
Firouz	m
Firouzeh	f
Firoz	m
Firuz	m
Firuza	f
Firuzə	f
Firuze	f
Firuzeh	f
Fishel	m
Fisher	m
Fishke	m
Fito	m
Fitri	fm
Fitz	m
Fitzroy	m
Fitzwilliam	m
Fizza	f
Fjolla	f
Flæmingr	m
Flaithrí	m
Flaka	f
Flaminia	f
Flaminio	m
Flaminius	m
Flamur	m
Flanagan	m
Flann	mf
Flannán	m
Flannery	f
Flávia	f
Flavia	f
Flavian	m
Flaviana	f
Flaviano	m
Flavianus	m
Flavie	f
Flavien	m
Flavienne	f
Flávio	m
Flavio	m
Flaviu	m
Flavius	m
Flemming	m
Fletcher	m
Fleur	f
Fleurette	f
Flick	fm
Flint	m
Flip	m
Flo	f
Floarea	f
Floella	f
Floor	mf
Floortje	f
Flor	f
Flóra	f
Flora	f
Flore	f
Florea	m
Florence	fm
Florência	f
Florencia	f
Florêncio	m
Florencio	m
Florent	m
Florentia	f
Florentin	m
Florentina	f
Florentine	f
Florentino	m
Florentinus	m
Florentius	m
Florentyna	f
Floretta	f
Florette	f
Flórián	m
Florián	m
Florian	m
Floriana	f
Floriane	f
Florianne	f
Floriano	m
Florianus	m
Florica	f
Florijan	m
Florimond	m
Florin	m
Florina	f
Florinda	f
Florine	f
Florinel	m
Florinus	m
Floris	m
Florizel	m
Floro	m
Florrie	f
Florry	f
Florus	m
Flossie	f
Flower	f
Floy	f
Floyd	m
Flutura	f
Flynn	m
Foka	m
Folami	mf
Folant	m
Folasade	f
Folcmar	m
Folke	m
Fólki	m
Foma	m
Fons	m
Forbes	m
Ford	m
Forest	m
Forrest	m
Fortuna	f
Fortunata	f
Fortunato	m
Fortunatus	m
Fortune	mf
Foster	m
Foteini	f
Fotini	f
Fotios	m
Fotis	m
Fouad	m
Fouzia	f
Fox	m
Frahat	m
Fran	mf
Franc	m
Franca	f
France	fm
Francene	f
Frances	f
Francesc	m
Francesca	f
Francesca Pia	f
Francesco	m
Francesco Pio	m
Francescu	m
Francette	f
Franchesca	f
Franci	m
Franciele	f
Francine	f
Francis	mf
Francisc	m
Francisca	f
Francisco	m
Francisco Javier	m
Francisco José	m
Franciscus	m
Frančišek	m
Frančiška	f
Franciska	f
Francisque	m
Franciszek	m
Franciszka	f
Franck	m
Francka	f
Franco	m
François	m
Françoise	f
François-Marie	m
François-Xavier	m
Frane	m
Franek	m
Frang	m
Frangag	f
Frangrasyan	m
Franjo	m
Frank	m
Franka	f
Frankenstein	m
Frankie	mf
Franklin	m
Franklyn	m
Franko	m
Frannie	f
Franny	mf
Frano	m
Frans	m
Frañsez	m
Frañseza	f
František	m
Františka	f
Frantzisca	f
Frantziscu	m
Frantziska	f
Frantzisko	m
Franz	m
Fränze	f
Franzi	f
Franziska	f
Franz Xaver	m
Fraser	m
Frauke	f
Frazier	m
Frea	f
Fred	m
Freda	f
Freddie	mf
Freddy	m
Fredenandus	m
Frédéric	m
Frederic	m
Frederica	f
Frederick	m
Frederico	m
Frederik	m
Frederikke	f
Frédérique	f
Frediano	m
Fredo	m
Fredric	m
Fredrick	m
Fredrik	m
Fredrika	f
Fredrikke	f
Fredy	m
Freek	m
Freeman	m
Freida	f
Freideriki	f
Frej	m
Freja	f
Frens	m
Frenske	m
Frey	m
Freya	f
Freyde	f
Freyja	f
Freyr	m
Fricis	m
Frida	f
Friday	m
Fridenot	m
Friderik	m
Frideriki	f
Frideswide	f
Fridolin	m
Fridrich	m
Frīdrihs	m
Fridtjof	m
Fridubert	m
Friduhelm	m
Friduman	m
Fridumar	m
Friduric	m
Fridwald	m
Frieda	f
Friedbert	m
Friede	f
Friedel	mf
Friedemann	m
Friederike	f
Friedhelm	m
Friedhold	m
Friedrich	m
Frig	f
Frigg	f
Frigidianus	m
Frigyes	m
Frija	f
Frijjō	f
Friso	m
Fríða	f
Friðrik	m
Friðrika	f
Friðþjófr	m
Friþunanþs	m
Friþurīks	m
Friðuswiþ	f
Fritiof	m
Fritjof	m
Frits	m
Fritz	m
Fritzi	f
Frode	m
Frodo	m
Froilán	m
Froilanus	m
Frona	f
Frosina	f
Fróði	m
Frøya	f
Fructuoso	m
Fructuosus	m
Fructus	m
Fruma	f
Frutos	m
Fruzsina	f
Fryderyk	m
Fryderyka	f
Fu	mf
Fuad	m
Fuat	m
Fuensanta	f
Fūjin	m
Fuku	mf
Fulbert	m
Fulchard	m
Fulcher	m
Fulco	m
Fulgencio	m
Fulgentius	m
Fulgenzio	m
Fulgora	f
Fulk	m
Fulke	m
Fülöp	m
Fulton	m
Fulvia	f
Fúlvio	m
Fulvio	m
Fulvius	m
Fumi	f
Fumie	f
Fumihito	m
Fumiko	f
Fumio	m
Fumnanya	fm
Funda	f
Fungai	mf
Funke	f
Funmilayo	f
Funs	m
Funske	m
Furaha	f
Furiosa	f
Furkan	m
Furqan	m
Füsun	f
Fuxi	m
Fuyuko	f
Fyfe	m
Fynn	m
Fyodor	m
Fyokla	f
Gabby	f
Gabe	m
Gaber	m
Gabi	fm
Gabija	f
Gabin	m
Gabino	m
Gabinus	m
Gabir	m
Gábor	m
Gabr	m
Gábriel	m
Gabríel	m
Gabriël	m
Gabriel	m
Gabriela	f
Gabriele	mf
Gabrielė	f
Gabrieli	m
Gabrielius	m
Gabriella	f
Gabriëlle	f
Gabrielle	f
Gabriels	m
Gabrihel	m
Gabrijel	m
Gabrijela	f
Gaby	fm
Gad	m
Gadar	f
Gadisa	m
Gadise	f
Gae	f
Gaea	f
Gaël	m
Gael	m
Gaëlle	f
Gaenor	f
Gaétan	m
Gaëtan	m
Gaetana	f
Gaétane	f
Gaëtane	f
Gaetano	m
Gafar	m
Gage	m
Gagik	m
Gaheriet	m
Gaheris	m
Gai	m
Gaia	f
Gaiana	f
Gaiane	f
Gail	f
Gaila	f
Gailawera	f
Gaileswinþa	f
Gaios	m
Gaioz	m
Gaisarīx	m
Gaiseric	m
Gaius	m
Gaizaþrūþiz	f
Gaizka	m
Gaja	f
Gál	m
Gal	fm
Gala	f
Galaad	m
Galadriel	f
Galahad	m
Galaktion	m
Galal	m
Galatea	f
Galateia	f
Galba	m
Gale	fm
Galeazzo	m
Galen	m
Galena	f
Galene	f
Galenos	m
Gali	f
Galia	f
Galila	f
Galilahi	f
Galilea	f
Galileo	m
Gaļina	f
Galina	f
Galini	f
Galip	m
Galit	f
Gall	m
Gal·la	f
Galla	f
Gallagher	m
Gallchobhar	m
Gallcobar	m
Gallo	m
Gallus	m
Galo	m
Galswintha	f
Galust	m
Galvão	m
Galya	f
Gamal	m
Gamaliel	m
Gamil	m
Gamila	f
Gamli'el	m
Gamze	f
Ganbaatar	m
Ganbold	m
Gandalf	m
Gandálfr	m
Ganelon	m
Ganesh	m
Ganesha	m
Gang	m
Ganga	fm
Gani	m
Ganix	m
Ganizani	m
Ganna	f
Gantulga	m
Ganymede	m
Ganymedes	m
Ganzorig	m
Garaile	m
Garance	f
Garba	m
Garbán	m
Garbhán	m
Garbi	f
Garbiñe	f
Gardenia	f
Garegin	m
Garen	m
Gareth	m
Garey	m
Garfield	m
Gargi	f
Garibald	m
Garik	m
Garland	m
Garnet	fm
Garnett	mf
Garnette	f
Garnier	m
Garnik	m
Garret	m
Garrett	m
Garrick	m
Garry	m
Garsea	m
Garth	m
Garuda	m
Garvan	m
Gary	m
Garyfallia	f
Gáspár	m
Gašpar	m
Gaspar	m
Gaspard	m
Gaspare	m
Gasparo	m
Gašper	m
Gasto	m
Gastón	m
Gaston	m
Gastone	m
Gatis	m
Gaubert	m
Gaufrid	m
Gauhar	f
Gaultier	m
Gaurav	m
Gauri	f
Gautam	m
Gautama	m
Gautbert	m
Gaute	m
Gautfrid	m
Gauthier	m
Gauti	m
Gautier	m
Gautselin	m
Gautstafr	m
Gautwin	m
Gauvain	m
Gavin	m
Gavino	m
Gavrail	m
Gavrel	m
Gavri'el	m
Gavriel	m
Gavriil	m
Gavriilŭ	m
Gavril	m
Gavrila	f
Gavrilo	m
Gawahir	f
Gawain	m
Gawdat	m
Gaweł	m
Gay	f
Gaya	f
Gayan	m
Gayane	f
Gayathri	f
Gayatri	f
Gaye	f
Gayelord	m
Gayla	f
Gayle	fm
Gaylord	m
Gaynor	f
Gaz	m
Gazbia	f
Gazbiyya	f
Gazmend	m
Gazsi	m
Gbemisola	f
Geanina	f
Gearalt	m
Gearóid	m
Geb	m
Gebahard	m
Gebhard	m
Gedaliah	m
Gedalyahu	m
Gedeon	m
Gediminas	m
Geena	f
Geert	m
Geertje	f
Geertruida	f
Geeta	f
Geetha	f
Geevarghese	m
Gefen	fm
Geffrey	m
Gefion	f
Gefjon	f
Gegham	m
Geghard	m
Geir	m
Geirmundr	m
Geirr	m
Gejza	m
Gela	m
Gelasios	m
Gelasius	m
Gellért	m
Geloyra	f
Gelsomina	f
Geltrude	f
Gema	f
Gemariah	m
Gemaryahu	m
Gemini	m
Gemma	f
Gena	fm
Genadi	m
Genādijs	m
Genaro	m
Gene	m
Genė	f
Generosa	f
Generoso	m
Generosus	m
Genesio	m
Genesis	f
Genesius	m
Genette	f
Geneva	f
Geneviève	f
Genevieve	f
Genevra	f
Genghis	m
Geni	f
Genie	f
Genís	m
Genista	f
Genko	m
Gennadi	m
Gennadios	m
Gennadius	m
Gennadiy	m
Gennadiya	f
Gennady	m
Gennarino	m
Gennaro	m
Geno	m
Genovaitė	f
Genovefa	f
Genoveffa	f
Genoveva	f
Genowefa	f
Genrikh	m
Gentian	m
Gentiana	f
Gentius	m
Gentjan	m
Gentjana	f
Genya	mf
Geoff	m
Geoffrey	m
Geoffroi	m
Geoffroy	m
Geofrey	m
Geon-u	m
Geordie	m
Georg	m
George	m
Georgeanna	f
Georgene	f
Georges	m
Georgeta	f
Georgetta	f
Georgette	f
Georgi	m
Georgia	f
Georgian	m
Georgiana	f
Georgianna	f
Georgie	fm
Georgii	m
Georgijs	m
Georgina	f
Georgine	f
Georgios	m
Georgius	m
Georgiy	m
Georgo	m
Georgs	m
Georgy	m
Geovana	f
Geovane	m
Ger	m
Gera	m
Geraint	m
Gérald	m
Gerald	m
Geralda	f
Géraldine	f
Geraldine	f
Geraldo	m
Gerallt	m
Geralt	m
Geralyn	f
Gérard	m
Gerard	m
Gerarda	f
Gerardo	m
Gerasim	m
Gerasimos	m
Géraud	m
Gerbald	m
Gerben	m
Gerbern	m
Gerbold	m
Gerd	mf
Gerda	f
Gerdina	f
Geredrudis	f
Gerel	f
Gerelt	mf
Geremia	m
Gereon	m
Gerfrid	m
Gerfried	m
Gergana	f
Gergely	m
Gergina	f
Gergő	m
Gerhard	m
Gerhardt	m
Gerhart	m
Gerhild	f
Gerhold	m
Geri	f
Gerlach	m
Gerlind	f
Gerlinde	f
Gerlof	m
Germain	m
Germaine	f
Germán	m
German	m
Germana	f
Germanicus	m
Germano	m
Germanus	m
Germogen	m
Germund	m
Gernot	m
Gero	m
Geroald	m
Gerolamo	m
Gerold	m
Gerolf	m
Gerolt	m
Gerónimo	m
Geronimo	m
Gerontius	m
Gerrard	m
Gerri	f
Gerrit	m
Gerry	mf
Gershom	m
Gershon	m
Gérson	m
Gert	m
Gerta	f
Gerðr	f
Gerti	f
Gertie	f
Gert-Jan	m
Gertraud	f
Gertraude	f
Gertrúd	f
Gertrud	f
Gertrúda	f
Gertrūda	f
Gertruda	f
Gertrude	f
Gertrudes	f
Gertrudis	f
Gertruida	f
Gerulf	m
Gervais	m
Gervaise	f
Gervase	m
Gervásio	m
Gervasio	m
Gervasius	m
Gerwas	m
Gerwazy	m
Gesine	f
Gessica	f
Gethin	m
Gethsemane	f
Getrude	f
Geula	f
Gevorg	m
Géza	m
Gezabele	f
Gëzim	m
Ghada	f
Ghadir	f
Ghalib	m
Ghaliya	f
Ghasem	m
Ghassan	m
Ghayth	m
Ghazar	m
Ghazi	m
Ghenadie	m
Gheorghe	m
Gheorghiță	m
Gherardo	m
Ghislain	m
Ghislaine	f
Ghiță	m
Ghjaseppu	m
Ghjulia	f
Ghjuvan	m
Ghjuvanna	f
Ghjuvanni	m
Gholam	m
Gholamreza	m
Ghoncheh	f
Ghorban	m
Ghufran	fm
Ghulam	m
Ghyslain	m
Ghyslaine	f
Gia	f
Giacinta	f
Giacinto	m
Giacobbe	m
Giacoma	f
Giacomina	f
Giacomo	m
Giada	f
Giambattista	m
Giampaolo	m
